208.113.204.247 - - [16/Dec/2017:01:04:35 -0300] "GET / HTTP/1.0" 404 -
122.155.180.139 - - [16/Dec/2017:12:46:35 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:36 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:36 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:36 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:37 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:37 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:38 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:38 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:38 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:39 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:39 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:40 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:40 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:40 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:41 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:41 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:42 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:42 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:42 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:43 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:43 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:44 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:44 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:44 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:45 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:45 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:46 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:46 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:46 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:47 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:47 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:48 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:48 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:48 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:49 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:49 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:50 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:50 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:50 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:51 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:51 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:52 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:52 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:53 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:53 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:53 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:54 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:54 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:55 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:55 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:55 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:56 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:56 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:57 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:57 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:57 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:58 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:58 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:59 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:59 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:46:59 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:00 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:00 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:01 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:01 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:01 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:02 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:02 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:03 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:03 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:04 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:04 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:04 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:05 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:05 -0300] "GET /manager/html HTTP/1.1" 401 2536
122.155.180.139 - - [16/Dec/2017:12:47:06 -0300] "GET /manager/html HTTP/1.1" 401 2536
163.172.149.131 - - [16/Dec/2017:13:29:05 -0300] "GET / HTTP/1.1" 404 -
163.172.168.251 - - [16/Dec/2017:14:08:43 -0300] "GET / HTTP/1.1" 404 -
115.231.219.12 - - [16/Dec/2017:14:19:20 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:20 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
115.231.219.12 - - [16/Dec/2017:14:19:21 -0300] "GET /manager/html HTTP/1.1" 401 2536
144.217.53.8 - - [16/Dec/2017:15:22:51 -0300] "GET / HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:52 -0300] "GET /ncsi.txt HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:52 -0300] "GET /HNAP1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:52 -0300] "GET /hudson/script HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:52 -0300] "GET /script HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:53 -0300] "GET /sqlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:53 -0300] "GET /sqlitemanager/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:53 -0300] "GET /SQLiteManager/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:53 -0300] "GET /SQLite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:54 -0300] "GET /SQlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:54 -0300] "GET /main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:54 -0300] "GET /test/sqlite/SQLiteManager-1.2.0/SQLiteManager-1.2.0/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:54 -0300] "GET /SQLiteManager-1.2.4/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:55 -0300] "GET /agSearch/SQlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:55 -0300] "GET /phpmyadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:55 -0300] "GET /phpMyAdmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:55 -0300] "GET /PMA/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:55 -0300] "GET /pma/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:56 -0300] "GET /admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:56 -0300] "GET /dbadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:56 -0300] "GET /mysql/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:56 -0300] "GET /myadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:57 -0300] "GET /openserver/phpmyadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:57 -0300] "GET /phpmyadmin2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:57 -0300] "GET /phpMyAdmin2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:57 -0300] "GET /phpMyAdmin-2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:58 -0300] "GET /php-my-admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:58 -0300] "GET /phpMyAdmin-2.2.3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:58 -0300] "GET /phpMyAdmin-2.2.6/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:58 -0300] "GET /phpMyAdmin-2.5.1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:59 -0300] "GET /phpMyAdmin-2.5.4/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:59 -0300] "GET /phpMyAdmin-2.5.5-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:59 -0300] "GET /phpMyAdmin-2.5.5-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:59 -0300] "GET /phpMyAdmin-2.5.5/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:22:59 -0300] "GET /phpMyAdmin-2.5.5-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:00 -0300] "GET /phpMyAdmin-2.5.6-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:00 -0300] "GET /phpMyAdmin-2.5.6-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:00 -0300] "GET /phpMyAdmin-2.5.6/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:00 -0300] "GET /phpMyAdmin-2.5.7/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:01 -0300] "GET /phpMyAdmin-2.5.7-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:01 -0300] "GET /phpMyAdmin-2.6.0-alpha/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:01 -0300] "GET /phpMyAdmin-2.6.0-alpha2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:01 -0300] "GET /phpMyAdmin-2.6.0-beta1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:02 -0300] "GET /phpMyAdmin-2.6.0-beta2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:02 -0300] "GET /phpMyAdmin-2.6.0-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:02 -0300] "GET /phpMyAdmin-2.6.0-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:02 -0300] "GET /phpMyAdmin-2.6.0-rc3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:03 -0300] "GET /phpMyAdmin-2.6.0/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:03 -0300] "GET /phpMyAdmin-2.6.0-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:03 -0300] "GET /phpMyAdmin-2.6.0-pl2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:03 -0300] "GET /phpMyAdmin-2.6.0-pl3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:04 -0300] "GET /phpMyAdmin-2.6.1-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:04 -0300] "GET /phpMyAdmin-2.6.1-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:04 -0300] "GET /phpMyAdmin-2.6.1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:04 -0300] "GET /phpMyAdmin-2.6.1-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:04 -0300] "GET /phpMyAdmin-2.6.1-pl2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:05 -0300] "GET /phpMyAdmin-2.6.1-pl3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:05 -0300] "GET /phpMyAdmin-2.6.2-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:05 -0300] "GET /phpMyAdmin-2.6.2-beta1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:05 -0300] "GET /phpMyAdmin-2.6.2-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:06 -0300] "GET /phpMyAdmin-2.6.2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:06 -0300] "GET /phpMyAdmin-2.6.2-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:06 -0300] "GET /phpMyAdmin-2.6.3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:06 -0300] "GET /phpMyAdmin-2.6.3-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:07 -0300] "GET /phpMyAdmin-2.6.3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:07 -0300] "GET /phpMyAdmin-2.6.3-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:07 -0300] "GET /phpMyAdmin-2.6.4-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:07 -0300] "GET /phpMyAdmin-2.6.4-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:08 -0300] "GET /phpMyAdmin-2.6.4-pl2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:08 -0300] "GET /phpMyAdmin-2.6.4-pl3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:08 -0300] "GET /phpMyAdmin-2.6.4-pl4/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:08 -0300] "GET /phpMyAdmin-2.6.4/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:09 -0300] "GET /phpMyAdmin-2.7.0-beta1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:09 -0300] "GET /phpMyAdmin-2.7.0-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:09 -0300] "GET /phpMyAdmin-2.7.0-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:09 -0300] "GET /phpMyAdmin-2.7.0-pl2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:10 -0300] "GET /phpMyAdmin-2.7.0/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:10 -0300] "GET /phpMyAdmin-2.8.0-beta1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:10 -0300] "GET /phpMyAdmin-2.8.0-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:10 -0300] "GET /phpMyAdmin-2.8.0-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:11 -0300] "GET /phpMyAdmin-2.8.0/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:11 -0300] "GET /phpMyAdmin-2.8.0.1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:11 -0300] "GET /phpMyAdmin-2.8.0.2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:11 -0300] "GET /phpMyAdmin-2.8.0.3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:11 -0300] "GET /phpMyAdmin-2.8.0.4/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:12 -0300] "GET /phpMyAdmin-2.8.1-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:12 -0300] "GET /phpMyAdmin-2.8.1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:12 -0300] "GET /phpMyAdmin-2.8.2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:12 -0300] "GET /sqlmanager/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:13 -0300] "GET /mysqlmanager/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:13 -0300] "GET /p/m/a/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:13 -0300] "GET /PMA2005/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:14 -0300] "GET /pma2005/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:14 -0300] "GET /phpmanager/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:14 -0300] "GET /php-myadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:14 -0300] "GET /phpmy-admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:14 -0300] "GET /webadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:15 -0300] "GET /sqlweb/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:15 -0300] "GET /websql/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:15 -0300] "GET /webdb/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:15 -0300] "GET /mysqladmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:23:16 -0300] "GET /mysql-admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:25 -0300] "GET / HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:25 -0300] "GET /ncsi.txt HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:26 -0300] "GET /HNAP1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:26 -0300] "GET /hudson/script HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:26 -0300] "GET /script HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:26 -0300] "GET /sqlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:27 -0300] "GET /sqlitemanager/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:27 -0300] "GET /SQLiteManager/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:27 -0300] "GET /SQLite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:27 -0300] "GET /SQlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:28 -0300] "GET /main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:28 -0300] "GET /test/sqlite/SQLiteManager-1.2.0/SQLiteManager-1.2.0/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:28 -0300] "GET /SQLiteManager-1.2.4/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:28 -0300] "GET /agSearch/SQlite/main.php HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:29 -0300] "GET /phpmyadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:29 -0300] "GET /phpMyAdmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:29 -0300] "GET /PMA/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:29 -0300] "GET /pma/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:30 -0300] "GET /admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:30 -0300] "GET /dbadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:30 -0300] "GET /mysql/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:30 -0300] "GET /myadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:31 -0300] "GET /openserver/phpmyadmin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:31 -0300] "GET /phpmyadmin2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:31 -0300] "GET /phpMyAdmin2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:31 -0300] "GET /phpMyAdmin-2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:32 -0300] "GET /php-my-admin/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:32 -0300] "GET /phpMyAdmin-2.2.3/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:32 -0300] "GET /phpMyAdmin-2.2.6/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:32 -0300] "GET /phpMyAdmin-2.5.1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:32 -0300] "GET /phpMyAdmin-2.5.4/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:33 -0300] "GET /phpMyAdmin-2.5.5-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:33 -0300] "GET /phpMyAdmin-2.5.5-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:33 -0300] "GET /phpMyAdmin-2.5.5/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:33 -0300] "GET /phpMyAdmin-2.5.5-pl1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:34 -0300] "GET /phpMyAdmin-2.5.6-rc1/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:34 -0300] "GET /phpMyAdmin-2.5.6-rc2/ HTTP/1.1" 404 -
144.217.53.8 - - [16/Dec/2017:15:53:34 -0300] "GET /phpMyAdmin-2.5.6/ HTTP/1.1" 404 -
